0,82,84,9,46,7,47
1,87,14,38,85,4,11
0,22,70,79,12,80,8
0,80,91,89,47,48,5
1,35,14,67,4,13,83
0,33,47,88,39,2,59
1,67,71,43,60,15,25
1,15,80,96,29,35,36
1,18,65,83,21,47,32
0,81,3,64,20,41,39
0,51,97,42,91,5,4
0,29,76,54,75,15,10
1,76,83,26,5,33,62
0,15,26,83,30,21,49
1,38,57,62,84,3,13
1,20,29,58,73,22,5
0,63,9,91,93,3,4
0,26,77,42,58,23,19
1,12,70,42,52,42,6
1,14,49,99,23,57,20
1,14,67,8,60,31,9
0,78,25,80,83,17,0
0,80,88,30,43,19,38
1,36,36,59,58,17,25
1,84,97,70,58,21,21
0,3,64,1,45,17,38
0,93,36,33,36,36,28
1,25,6,30,68,21,11
1,67,98,71,92,3,5
1,90,85,88,37,22,41
0,57,69,56,83,15,2
0,75,55,61,57,5,38
1,99,21,89,96,4,0
0,5,31,14,92,2,6
1,5,27,51,20,71,9
0,27,45,38,64,17,19
0,38,10,86,78,17,5
0,9,35,24,44,12,44
1,97,20,81,46,4,50
0,11,86,84,26,56,18
0,84,75,84,64,14,22
0,70,72,31,76,6,18
1,58,46,18,52,40,8
1,97,57,70,5,30,65
0,91,66,81,82,5,13
0,63,12,56,22,28,50
1,61,93,47,84,13,3
0,88,68,71,76,14,10
1,42,72,62,39,30,31
1,17,35,52,19,51,30
1,64,87,79,53,16,31
0,32,82,97,76,4,20
0,84,77,70,84,1,15
1,75,77,34,36,38,26
1,82,89,77,95,1,4
1,80,64,20,47,14,39
0,35,65,74,37,45,18
1,57,70,99,14,34,52
1,45,93,70,93,4,3
1,49,94,85,57,26,17
0,76,54,65,26,37,37
0,15,8,67,52,32,16
0,33,20,66,23,36,41
1,38,13,34,7,45,48
1,36,37,51,85,14,1
1,89,85,79,74,7,19
0,97,40,61,60,33,7
1,56,88,71,33,35,32
1,58,1,76,37,21,42
0,23,84,20,4,32,64
1,71,57,34,27,30,43
0,58,22,49,88,8,4
1,78,88,8,52,37,11
0,9,3,3,29,17,54
1,98,58,89,25,33,42
1,96,4,61,51,27,22
0,2,92,82,14,10,76
1,26,7,57,61,15,24
0,98,87,46,65,31,4
1,18,49,76,4,52,44
0,81,90,79,95,3,2
0,46,46,6,59,4,37
0,79,55,66,91,5,4
1,76,76,34,4,76,20
1,86,38,35,45,52,3
1,66,58,45,94,6,0
0,8,1,99,49,38,13
1,81,30,33,63,12,25
1,39,35,65,20,66,14
0,33,90,68,51,22,27
0,33,33,10,22,40,38
1,75,91,85,55,43,2
1,9,34,69,13,54,33
1,75,16,86,37,53,10
0,86,78,83,59,8,33
0,3,92,91,35,13,52
0,37,65,55,57,4,39
0,80,53,71,6,57,37
1,36,79,93,79,19,2
0,84,77,93,31,13,56
0,54,11,95,81,7,12
1,48,42,97,22,55,23
0,45,9,53,9,34,57
1,35,14,6,29,52,19
0,8,53,78,1,68,31
0,38,83,10,12,20,68
0,74,53,34,30,33,37
0,69,84,25,59,15,26
1,29,97,49,87,12,1
0,7,8,71,41,36,23
0,2,17,4,22,13,65
0,86,43,21,87,12,1
0,84,91,31,77,4,19
1,46,10,33,76,9,15
0,27,38,11,48,4,48
1,19,43,4,78,3,19
0,4,34,53,6,26,68
0,80,77,88,87,2,11
1,75,45,39,30,47,23
0,13,18,42,4,9,87
0,92,49,58,80,13,7
1,27,38,70,5,8,87
1,21,32,60,31,20,49
0,75,58,85,1,88,11
1,14,97,27,67,32,1
0,97,29,50,5,35,60
1,58,76,5,83,10,7
0,7,89,41,98,2,0
0,62,91,46,22,5,73
1,1,94,44,3,36,61
0,20,34,83,17,42,41
1,74,14,23,83,12,5
0,35,17,21,1,92,7
0,38,9,53,72,24,4
0,28,20,70,43,55,2
0,70,40,24,38,32,30
1,95,64,34,44,3,53
0,9,16,74,65,18,17
0,10,96,84,93,1,6
1,77,13,45,86,13,1
1,44,37,22,64,5,31
1,90,26,25,45,16,39
1,43,38,15,38,52,10
1,53,6,70,84,1,15
1,36,19,85,45,6,49
0,32,79,12,12,76,12
0,23,48,74,21,79,0
0,84,47,86,13,77,10
1,71,97,58,72,25,3
0,31,89,22,85,15,0
0,13,56,53,48,7,45
0,63,98,40,80,17,3
1,8,30,17,51,4,45
0,20,80,12,22,19,59
0,89,82,40,46,10,44
0,2,33,93,62,34,4
0,88,23,4,8,85,7
1,25,83,82,60,30,10
1,47,96,58,29,12,59
1,96,87,2,12,70,18
0,56,86,51,96,4,0
0,28,84,69,65,14,21
0,89,8,48,54,28,18
0,74,21,65,33,39,28
0,91,42,77,93,6,1
0,67,70,10,62,9,29
1,11,87,1,62,20,18
0,43,95,85,52,44,4
1,13,39,68,62,30,8
0,95,26,58,28,35,37
0,10,6,22,34,20,46
0,62,91,21,3,12,85
1,68,81,22,96,4,0
0,11,21,35,2,46,52
0,39,91,25,71,28,1
0,26,47,4,28,22,50
0,71,67,61,49,38,13
1,72,22,71,60,6,34
1,72,50,100,15,43,42
1,79,1,40,7,1,92
1,69,12,2,48,40,12
0,85,71,94,79,7,14
0,40,22,86,96,2,2
0,36,56,33,30,53,17
0,85,83,27,96,4,0
0,2,27,18,51,32,17
0,1,28,90,8,50,42
0,22,78,65,42,51,7
0,6,40,78,83,4,13
0,20,99,54,92,2,6
0,28,36,9,23,68,9
1,8,50,48,65,8,27
1,46,99,14,58,34,8
0,85,83,66,50,22,28
0,69,58,59,68,30,2
1,52,70,3,5,68,27
0,32,62,7,15,31,54
0,90,20,4,40,8,52
0,66,85,47,18,29,53
1,86,56,27,63,8,29
1,52,41,53,27,47,26
0,47,86,46,14,16,70
0,31,51,41,51,22,27
1,22,70,1,88,5,7
0,40,84,20,7,25,68
0,55,41,33,20,61,19
0,97,98,97,10,63,27
0,97,52,18,7,82,11
1,43,78,95,47,11,42
0,82,90,90,27,37,36
1,89,91,16,28,20,52
1,92,100,47,81,4,15
0,100,77,83,2,57,41
1,21,45,97,13,86,1
1,55,43,24,85,11,4
1,87,27,51,63,26,11
0,38,63,51,47,45,8
1,23,11,96,5,15,80
0,38,92,35,2,93,5
0,57,32,78,83,2,15
0,68,29,79,3,38,59
1,88,79,23,72,24,4
1,65,80,46,98,1,1
1,59,26,2,74,16,10
1,76,31,31,23,42,35
1,80,35,39,20,9,71
1,38,54,64,44,22,34
0,20,47,10,40,21,39
0,50,2,36,64,28,8
0,47,11,85,34,10,56
0,85,10,23,77,22,1
1,44,49,66,46,43,11
1,51,19,44,17,67,16
1,69,14,7,48,7,45
0,75,80,27,27,55,18
0,100,83,50,27,53,20
0,44,82,4,22,49,29
0,89,46,100,29,48,23
1,34,69,44,43,11,46
1,42,31,60,55,37,8
0,20,80,71,19,54,27
1,27,83,66,43,47,10
0,73,99,62,40,2,58
0,100,24,33,65,1,34
1,80,43,87,96,3,1
1,72,53,73,75,4,21
0,39,8,45,7,66,27
1,51,63,2,15,46,39
1,32,78,5,78,4,18
0,79,12,75,1,45,54
0,31,53,9,41,52,7
0,43,92,19,51,47,2
1,50,85,55,50,46,4
1,59,46,63,49,28,23
1,3,58,74,85,6,9
0,47,48,33,32,57,11
1,38,71,79,27,26,47
1,70,33,45,92,3,5
1,87,86,67,81,1,18
1,79,26,37,64,1,35
0,51,68,7,31,57,12
0,95,75,55,32,66,2
1,9,74,29,58,17,25
1,48,88,68,54,43,3
1,35,35,17,5,6,89
1,49,88,88,82,4,14
0,1,95,7,60,34,6
1,57,13,19,1,12,87
0,21,32,79,26,39,35
0,33,49,34,75,16,9
0,20,59,25,86,1,13
1,54,39,95,91,4,5
0,88,49,30,93,3,4
1,58,21,78,86,2,12
1,47,55,35,76,21,3
0,90,69,44,17,48,35
1,75,75,81,43,18,39
1,16,86,85,41,15,44
1,59,20,73,32,11,57
0,55,1,12,96,3,1
1,13,16,85,49,36,15
0,44,63,26,80,13,7
0,24,36,6,48,7,45
1,98,60,32,27,40,33
1,17,52,68,8,12,80
0,9,1,28,65,18,17
0,68,88,12,16,37,47
0,26,95,31,49,28,23
0,45,86,85,63,29,8
1,98,52,87,43,39,18
0,60,57,53,3,30,67
1,76,26,88,22,6,72
0,29,54,44,17,15,68
1,37,29,69,1,28,71
1,60,38,13,64,22,14
0,43,96,55,97,3,0
0,75,39,60,68,23,9
1,92,60,25,80,7,13
0,46,14,29,35,4,61
0,3,29,72,77,4,19
1,22,1,99,82,15,3
1,87,45,17,89,3,8
1,9,8,20,8,90,2
1,76,17,2,50,35,15
0,49,46,19,90,4,6
0,39,37,54,45,7,48
0,8,90,9,17,54,29
0,2,16,40,27,12,61
0,71,90,81,65,28,7
1,19,84,41,69,3,28
0,94,63,82,28,30,42
1,32,91,23,81,5,14
1,15,17,43,32,29,39
1,84,7,9,1,28,71
0,50,82,30,30,49,21
0,92,34,5,72,17,11
0,80,94,64,26,44,30
1,64,97,62,36,24,40
0,74,65,64,79,6,15
1,95,67,70,84,2,14
0,24,93,93,32,55,13
0,88,20,17,16,29,55
0,82,92,57,45,28,27
0,11,51,15,35,26,39
0,91,67,23,33,50,17
1,29,36,59,51,28,21
1,49,44,44,11,10,79
0,91,22,90,95,1,4
1,27,94,82,8,12,80
1,48,68,98,21,79,0
0,64,36,25,49,41,10
0,100,45,94,18,29,53
1,87,77,70,7,4,89
1,4,10,13,80,4,16
0,72,77,25,18,4,78
0,64,88,77,56,24,20
0,54,82,78,29,41,30
1,22,50,6,67,10,23
0,10,16,46,57,23,20
1,96,60,67,87,12,1
0,99,57,87,47,5,48
1,28,40,37,35,1,64
1,83,42,30,32,38,30
0,40,39,30,9,45,46
0,85,38,76,85,5,10
1,10,12,32,62,36,2
0,87,52,35,78,17,5
1,44,85,47,35,15,50
1,35,56,74,47,6,47
0,34,39,15,67,7,26
0,81,41,82,49,39,12
0,38,12,1,85,2,13
1,83,62,31,86,10,4
0,81,78,8,81,19,0
0,96,25,95,91,3,6
1,65,89,91,83,4,13
1,29,32,5,24,56,20
1,79,16,46,52,41,7
0,97,91,37,65,12,23
1,42,88,61,95,4,1
0,31,49,38,11,78,11
1,23,38,44,37,36,27
1,29,82,76,48,39,13
0,91,31,79,59,12,29
0,4,32,79,94,1,5
0,51,77,36,76,10,14
0,26,69,84,46,13,41
0,62,23,100,9,87,4
0,7,81,92,60,1,39
1,72,28,67,76,6,18
0,52,29,54,6,89,5
1,9,13,87,31,55,14
0,75,55,20,76,20,4
1,8,93,82,62,37,1
0,35,7,92,9,44,47
1,82,97,73,82,17,1
0,87,50,31,85,14,1
1,82,55,88,60,7,33
0,1,21,63,64,19,17
0,58,42,48,74,8,18
1,62,1,42,59,22,19
1,14,14,33,83,14,3
0,67,81,7,14,51,35
0,24,94,1,12,72,16
0,50,11,12,3,33,64
1,68,89,15,62,10,28
1,62,14,71,83,14,3
0,69,81,99,56,20,24
1,19,56,29,71,6,23
0,75,65,65,89,5,6
0,45,20,24,45,24,31
0,23,76,100,15,25,60
1,43,66,36,40,14,46
1,73,5,78,11,35,54
1,95,15,13,68,1,31
0,40,34,81,19,34,47
0,41,87,99,97,2,1
1,48,52,52,26,2,72
0,9,8,94,8,32,60
0,63,17,3,60,36,4
1,93,56,95,80,1,19
0,72,87,12,50,4,46
0,18,77,27,59,1,40
0,100,71,11,38,43,19
0,68,21,43,98,1,1
1,5,67,71,24,65,11
1,52,32,92,31,69,0
0,46,63,81,82,8,10
0,38,77,76,26,15,59
0,48,2,84,95,3,2
1,72,50,69,81,3,16
1,18,43,82,39,60,1
0,58,41,1,68,6,26
0,44,59,67,18,22,60
1,94,31,21,45,3,52
1,67,98,20,73,22,5
1,70,43,94,95,4,1
0,57,25,6,56,41,3
1,88,62,70,5,28,67
1,7,78,11,95,1,4
0,86,99,23,46,4,50
0,22,100,100,57,20,23
1,18,60,89,54,6,40
0,14,45,28,63,12,25
1,4,95,64,47,31,22
1,64,94,100,2,84,14
1,34,23,80,92,4,4
0,88,58,64,7,23,70
0,55,76,16,43,34,23
1,27,69,8,91,4,5
1,7,70,66,32,46,22
0,74,3,67,45,27,28
0,78,65,9,67,14,19
0,22,32,5,84,16,0
0,12,57,43,61,39,0
1,41,83,99,74,17,9
0,61,1,76,77,22,1
1,17,38,80,46,44,10
1,17,32,39,55,3,42
1,4,95,61,42,45,13
1,33,24,92,44,10,46
0,37,67,12,64,24,12
1,94,45,25,35,17,48
0,29,50,9,27,69,4
0,66,4,62,63,7,30
1,20,92,93,20,10,70
0,41,93,67,33,48,19
1,69,51,100,64,23,13
0,70,74,24,7,85,8
0,72,82,5,45,29,26
1,2,94,58,89,4,7
0,7,52,79,63,2,35
1,5,69,95,94,3,3
1,11,88,23,76,21,3
0,91,56,97,44,9,47
1,12,72,76,61,6,33
0,69,99,99,68,9,23
1,18,75,94,26,30,44
0,36,38,45,82,14,4
1,66,84,42,73,11,16
1,49,57,36,50,2,48
0,77,4,69,13,50,37
1,59,44,96,30,10,60
0,23,11,19,55,27,18
1,53,86,69,17,23,60
0,38,46,26,83,15,2
1,15,16,93,46,21,33
1,56,7,32,97,1,2
0,86,65,20,22,51,27
0,92,62,69,37,53,10
0,94,48,55,64,4,32
0,45,92,41,11,3,86
1,20,82,10,36,40,24
1,92,45,81,29,24,47
0,17,100,20,20,12,68
1,74,70,31,82,2,16
0,18,3,89,85,10,5
0,51,51,67,34,20,46
0,68,14,94,12,68,20
1,82,38,96,97,3,0
1,26,9,27,24,60,16
1,21,68,80,4,70,26
0,13,12,90,27,13,60
1,21,24,8,2,60,38
1,32,22,38,59,40,1
0,78,77,82,78,17,5
0,53,3,99,11,72,17
0,96,51,64,53,2,45
1,46,27,96,83,15,2
0,74,6,60,81,4,15
0,71,44,21,94,1,5
1,82,46,17,24,28,48
1,11,66,15,13,7,80
0,96,51,49,88,9,3
0,82,5,96,70,4,26
0,82,76,43,23,3,74
0,15,46,28,43,4,53
0,85,97,4,79,15,6
0,98,82,89,82,13,5
0,86,61,36,38,61,1
0,27,28,22,19,55,26
0,60,48,51,85,8,7
1,99,62,50,14,67,19
0,40,6,61,47,52,1
0,99,55,78,39,30,31
0,77,53,81,22,32,46
1,4,58,93,5,59,36
1,25,64,10,71,10,19
1,58,1,94,60,30,10
0,64,23,62,47,37,16
0,88,27,39,8,32,60
1,72,21,12,67,30,3
0,67,31,48,49,40,11
1,29,12,88,47,20,33
0,80,38,31,88,4,8
0,14,32,49,96,2,2
0,79,35,27,25,34,41
0,16,100,50,76,15,9
1,10,77,27,42,31,27
1,98,28,24,59,25,16
1,24,9,27,26,25,49
0,16,90,47,50,1,49
1,62,10,39,20,4,76
1,64,62,68,16,24,60
1,78,89,87,48,30,22
0,38,24,14,68,27,5
0,14,41,27,65,23,12
0,48,90,100,64,16,20
1,85,90,21,6,31,63
0,82,1,50,77,17,6
1,77,36,23,70,1,29
0,54,73,57,14,26,60
0,53,23,86,88,3,9
1,35,87,17,2,78,20
1,33,80,48,13,77,10
1,9,41,18,40,38,22
0,51,99,96,47,2,51
0,36,53,22,8,89,3
1,35,11,100,83,17,0
0,35,2,85,37,46,17
1,83,42,74,56,4,40
1,35,45,33,55,15,30
1,28,15,59,56,20,24
0,89,50,5,84,11,5
1,67,44,84,36,61,3
1,71,21,64,42,23,35
1,12,11,34,60,22,18
0,33,66,74,32,18,50
1,35,31,86,23,69,8
1,96,39,10,11,43,46
1,56,43,97,8,30,62
0,94,94,77,88,12,0
0,73,27,84,13,23,64
1,17,83,90,28,40,32
0,82,19,79,10,88,2
0,25,32,31,53,27,20
0,5,32,78,51,33,16
1,71,50,43,8,11,81
0,74,28,36,9,30,61
0,59,25,4,53,36,11
0,32,8,68,54,15,31
0,25,63,96,9,2,89
0,52,9,72,24,28,48
0,32,53,23,53,7,40
1,42,32,28,85,11,4
0,15,19,47,11,82,7
0,43,85,91,53,11,36
0,24,50,50,85,5,10
0,39,22,44,73,14,13
1,66,91,95,80,1,19
0,6,36,81,62,10,28
0,70,82,80,42,27,31
0,4,91,75,98,2,0
0,25,3,88,20,64,16
0,100,74,89,82,1,17
1,68,24,46,44,16,40
1,24,64,10,59,3,38
0,3,23,64,79,16,5
1,3,20,36,7,16,77
1,10,94,67,29,63,8
0,11,54,27,38,15,47
1,6,28,99,55,37,8
1,30,8,10,21,39,40
0,16,30,22,60,6,34
0,87,44,8,77,6,17
0,96,26,6,31,69,0
1,17,7,5,66,2,32
0,24,6,18,86,14,0
0,96,14,91,42,40,18
1,77,41,5,87,2,11
1,98,55,51,84,9,7
1,10,74,53,41,17,42
1,75,46,37,13,14,73
0,66,66,18,15,13,72
0,76,13,63,33,7,60
1,12,67,44,16,67,17
0,1,57,48,88,11,1
0,15,69,65,21,29,50
0,61,18,69,47,49,4
0,74,68,87,97,3,0
1,47,13,23,1,9,90
1,78,35,77,43,38,19
0,98,56,56,62,18,20
0,52,75,36,32,43,25
1,85,90,95,57,11,32
0,9,35,16,73,7,20
1,32,88,50,24,50,26
1,93,23,23,22,22,56
0,45,28,55,37,24,39
0,70,27,93,84,10,6
1,95,35,52,22,3,75
0,62,38,33,31,6,63
1,63,61,7,12,9,79
1,18,14,67,17,9,74
0,88,36,81,51,32,17
0,45,26,11,22,54,24
0,37,9,54,39,53,8
0,89,6,25,83,12,5
1,41,22,66,35,39,26
1,73,18,98,30,25,45
1,71,39,46,47,14,39
0,62,26,42,3,81,16
1,74,97,17,53,41,6
1,42,40,27,1,85,14
0,82,32,16,32,63,5
0,38,78,49,54,25,21
0,84,12,4,12,13,75
1,67,26,18,64,8,28
1,7,13,31,27,4,69
1,96,44,84,84,11,5
1,4,94,57,22,51,27
1,30,47,37,10,54,36
1,3,43,80,77,22,1
1,68,27,91,87,10,3
0,42,83,34,98,2,0
1,84,10,76,43,31,26
1,6,37,46,29,6,65
1,83,92,23,5,58,37
0,36,21,12,68,7,25
1,64,12,8,11,80,9
1,59,86,61,6,78,16
0,59,60,70,51,35,14
0,47,46,19,70,16,14
1,52,4,91,26,38,36
1,100,58,1,91,7,2
1,25,34,52,5,54,41
0,7,3,42,51,25,24
0,76,96,44,88,9,3
1,12,52,30,29,59,12
1,52,95,1,77,6,17
1,41,33,25,51,45,4
0,100,51,18,93,3,4
1,34,28,15,16,55,29
1,9,15,24,35,42,23
0,39,78,96,97,1,2
0,81,47,88,9,67,24
0,38,40,42,8,20,72
1,56,83,32,7,55,38
1,92,86,92,85,3,12
0,88,95,20,47,13,40
0,97,100,44,43,9,48
0,76,68,63,84,7,9
0,70,84,79,50,1,49
1,80,56,58,70,24,6
1,24,36,48,26,5,69
0,81,69,44,18,53,29
1,50,9,2,57,3,40
1,83,25,76,48,38,14
0,28,11,90,10,26,64
1,87,47,99,18,58,24
0,73,58,61,86,6,8
0,98,74,58,59,31,10
1,8,8,26,21,66,13
0,14,98,99,77,6,17
0,35,24,87,73,25,2
0,96,11,45,31,9,60
1,48,39,37,48,35,17
0,61,98,37,25,71,4
0,10,6,77,88,2,10
0,22,99,74,74,26,0
1,87,23,24,29,41,30
0,54,49,65,98,1,1
0,58,59,62,61,2,37
1,82,73,10,57,34,9
1,42,52,55,12,59,29
1,87,6,62,75,5,20
1,44,2,34,14,42,44
1,69,3,18,75,10,15
0,14,100,98,17,59,24
1,52,18,63,28,65,7
0,100,32,33,70,22,8
1,47,84,14,3,37,60
0,88,35,71,28,8,64
1,18,49,14,37,27,36
0,77,43,12,26,72,2
0,29,82,28,78,22,0
1,41,33,5,21,53,26
0,43,4,99,52,14,34
1,55,43,100,77,4,19
0,88,82,24,82,11,7
0,30,41,9,97,2,1
0,49,18,84,2,22,76
0,22,62,36,70,28,2
1,62,73,76,27,65,8
0,22,14,57,54,29,17
0,91,33,36,82,15,3
0,20,58,26,70,21,9
1,26,31,47,33,6,61
0,81,12,55,64,2,34
1,84,44,26,88,6,6
0,69,87,87,16,47,37
1,45,48,100,34,11,55
0,50,17,13,10,78,12
0,50,41,1,38,31,31
1,78,64,9,64,33,3
0,13,33,59,7,2,91
0,30,99,1,19,53,28
0,78,10,56,73,12,15
1,93,30,58,49,8,43
1,65,65,80,54,5,41
0,26,19,88,55,28,17
1,78,98,22,97,2,1
0,97,29,57,55,26,19
1,1,91,77,76,11,13
1,11,85,13,63,36,1
0,34,12,29,24,66,10
1,20,72,42,57,23,20
1,31,25,6,47,5,48
1,2,21,21,55,6,39
1,4,32,93,6,64,30
1,68,76,17,82,14,4
1,83,89,97,56,10,34
0,76,5,30,1,20,79
1,46,11,100,88,4,8
0,43,81,57,53,20,27
0,8,89,86,23,29,48
0,76,70,18,27,25,48
1,98,41,17,31,62,7
0,77,50,87,43,52,5
0,23,52,2,74,26,0
1,58,67,48,81,12,7
1,2,51,4,3,67,30
0,76,9,19,27,32,41
0,27,33,74,38,37,25
1,41,83,52,50,12,38
1,8,57,78,19,14,67
1,75,37,47,78,14,8
1,71,34,95,44,39,17
0,86,37,77,66,7,27
0,88,20,55,57,15,28
0,6,1,17,96,2,2
0,78,4,54,42,11,47
1,78,25,64,3,15,82
0,99,27,6,75,21,4
0,46,74,72,92,4,4
0,24,27,35,11,8,81
0,19,98,84,39,28,33
0,24,63,53,96,1,3
0,52,57,83,73,17,10
1,24,73,68,9,78,13
